Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,068 - COMISION DE TRANSITO DEL ECUADOR,001  - CONTROL DE VELOCIDAD EN CARRETERAS A TRAVES DE RADARES MOVILES,001 - Recursos Fiscales,604996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,001  - DESARROLLO Y FORTALECIMIENTO INSTITUCIONAL DE LA COMISION DE TRANSITO DEL ECUADOR,001 - Recursos Fiscales,0,8139.6,0,0,8139.6,6794.4,834.4,8139.6,6794.4,6794.4,8139.6,6794.4,6794.4,8139.6,6794.4,6794.4,8139.6,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4,6794.4
,,001  - FORMACION DE AGENTES DE TRANSITO PARA EL ECUADOR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,002  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378782.83,378782.83,378782.83
,,003  - CONTROL DE TRANSITO EN CARRETERAS TRONCALES DEL ECUADOR,001 - Recursos Fiscales,3895004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751119.06,0,0,751119.06,271632.64,253031.04,751119.06,284104.51,284104.51,751119.06,284104.51,284104.51,751119.06,284104.51,284104.51,742104.51,284104.51,284104.51,742104.51,284104.51,284104.51
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,341848.58,0,0,341848.58,0,0,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58,341848.58
,,004  - IMPLEMENTACION DE UNIDADES DE RESCATE Y EMERGENCIAS MEDICAS EN LA RED VIAL ESTATAL- TRONCALES NACIONALES,001 - Recursos Fiscales,162772.1,25868.74,0,0,25868.74,0,0,25868.74,0,0,25868.74,0,0,25868.74,0,0,164563.78,96857.6,10377.6,164563.78,96857.6,96857.6,164563.78,96857.6,96857.6,164563.78,96857.6,96857.6,164563.78,96857.6,96857.6,154652.2,96857.6,96857.6,136965.44,96857.6,96857.6
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,31334.18,0,0,31334.18,0,0,31334.18,0,0,31334.18,0,0,31334.18,0,0,31334.18,0,0,31334.18,0,0,31334.18,0,0
,069 - AGENCIA NACIONAL DE REGULACION Y CONTROL DEL TRANSPORTE TERRESTRE TRANSITO Y SEGURIDAD VIAL,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,430446.72,0,0,944968.44,0,0,687082.74,84075,84075,687082.74,84075,84075,687082.74,84075,84075,735020.24,84075,84075,735020.24,132012.5,132012.5,735020.24,132012.5,132012.5,735020.24,132012.5,132012.5,735020.24,132012.5,132012.5,683371.22,132012.5,132012.5,379812.5,379812.5,379812.5
,,001  - PROYECTO PARA EL FORTALECIMIENTO Y MEJORA DE LA CALIDAD DEL SERVICIO DE TRANSPORTE INTRA E INTERPROVINCIAL EN EL,001 - Recursos Fiscales,0,0,0,0,0,0,0,17992520,17992520,17921520,17992520,17992520,17921520,17992520,17992520,17921520,17992520,17992520,17921520,17992520,17992520,17921520,17992520,17992520,17921520,17992520,17992520,17921520,17992520,17992520,17921520,21457909.98,17992520,17921520,21457909.98,18509372,18438372
,,003  - PROYECTO DE SEGURIDAD INTEGRAL PARA EL TRANSPORTE PUBLICO Y COMERCIAL,001 - Recursos Fiscales,15685027.96,3775846.71,87839.45,0,3775846.71,180078.1,180078.1,3775846.71,297971.39,297971.39,3775846.71,394742.9,394742.9,3775846.71,487137.5,487137.5,3775846.71,578965.91,577819.18,3775846.71,670383.89,670383.89,3775846.71,770649.11,770649.11,3775846.71,866382.1,866382.1,3774630.71,970967.53,969949.36,3774630.71,1065700.6,1064519.37,3784630.71,1240800.4,1235617.85
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - FORTALECIMIENTO DE LA CAPACIDAD INSTITUCIONAL DE LA AGENCIA NACIONAL DE TRANSITO EN LA RECOLECCION DE DATOS Y PR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,10152,0,0,10152,0,0,10152,0,0,10152,0,0,10152,0,0,10152,0,0,10152,0,0,10152,8749.44,937.44
,,,701 - Asistencia Tecnica y Donaciones,270099.98,517746,0,0,517746,0,0,517746,0,0,517746,0,0,618908.95,0,0,618908.95,47936,47936,618908.95,147840,147840,618908.95,147840,147840,618908.95,316878.33,314983.61,618908.95,580877.02,576427.02,618908.95,586647.44,582197.44,618908.95,586647.44,586647.44
,,007  - PROYECTO PARA EL FORTALECIMIENTO Y MEJORA DE LA CALIDAD DEL SERVICIO DE TRANSPORTE URBANO EN EL ECUADOR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,1014656.75,825236.75,1750,1014656.75,745979.25,1750,1014656.75,745979.25,1750,966719.25,745979.25,1750,966719.25,745979.25,1750,966719.25,745979.25,1750,966719.25,745979.25,1750,966719.25,745979.25,1750
,,024  - PROYECTO DE SEGURIDAD INTEGRAL PARA EL TRANSPORTE PUBLICO Y COMERCIAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06 - SECTORIAL DEFENSA NACIONAL,070 - MINISTERIO DE DEFENSA NACIONAL,001  - DETECCION  OBSERVACION  COMUNICACIÓN  RECONOCIMIENTO,001 - Recursos Fiscales,1283189.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,001  - PLAN EMERGENTE DE LA FRONTERA NORTE,001 - Recursos Fiscales,0,1147500,0,0,1147500,0,0,1147500,0,0,1147500,0,0,1147500,0,0,1147500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,"001  - PROTECCION Y SEGURIDAD DE LA POBLACION CIVIL EN EL ALMACENAMIENTO Y MANEJO DE MUNICIONES Y EXPLOSIVOS DE FUERZAS AR
",001 - Recursos Fiscales,2601994.31,354410.46,0,0,354410.46,0,0,354410.46,1660.42,1660.42,354410.46,2380.42,2380.42,354410.46,3900.42,3900.42,354410.46,4540.42,4540.42,354410.46,5580.42,5580.42,354410.46,18338.71,18338.71,354410.46,35560.55,21388.63,354410.46,37995.75,37995.75,352250.46,54228.77,54228.77,352250.46,285411.37,104043.53
,,002  - INCREMENTAR LA CAPACIDAD OPERATIVA DEL GRUPO DE TRANSPORTE AEREO EJECUTIVO DE LA FUERZA AEREA ECUATORIANA,001 - Recursos Fiscales,426445,426445,0,0,426445,0,0,426445,0,0,426445,139670.36,139670.36,426445,175173.02,175173.02,426445,210675.68,175173.02,426445,248601.34,248601.34,426445,283171.52,283171.52,426445,283171.52,283171.52,426445,346761.52,346761.52,426445,386033.08,346761.52,426445,426445,426445
,,002  - NEUTRALIZACION DE LAS ACTIVIDADES ILICITAS Y ASISTENCIA OPORTUNA DE EMERGENCIAS EN LOS ESPACIOS ACUATICOS,001 - Recursos Fiscales,2854206.42,2004974.9,0,0,2004974.9,0,0,2004974.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,002  - RENOVACIÓN E IMPLEMENTACIÓN INTEGRAL DE LOS SISTEMAS DE NAVEGACIÓN  INFRAESTRUCTURA  EQUIPAMIENTO AERONÁUTICO A,001 - Recursos Fiscales,2519552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,003  - RECUPERACION DE LA MOVILIDAD DE LAS CORBETAS LOS RIOS MANABI Y LOJA,001 - Recursos Fiscales,25250000,3496917,0,0,3496917,0,0,3496917,0,0,1224565,0,0,1224565,0,0,1224565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,004  - INSTALACIÓN DE UN SISTEMA DE MONITOREO DE EMBARCACIONES DE PESCA ARTESANAL,001 - Recursos Fiscales,2527350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,004  - RECUPERACION DE LAS CAPACIDADES Y EFICIENCIA DEL SISTEMA DE VIGILANCIA AEROMARITIMA UAV PARA EL CONTROL DE LOS E,001 - Recursos Fiscales,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361157.73,0,0,361157.73,0,0,350212.8,350212.8,350212.8
,,005  - FORTALECIMIENTO DE LAS CAPACIDADES DEL CONTROL DE LA INFANTERIA DE MARINA EN LAS ZONAS FRONTERIZAS,001 - Recursos Fiscales,0,2140102,0,0,2140102,0,0,2140102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,005  - FORTALECIMIENTO DE LAS CAPACIDADES DEL SISTEMA DE VIGILANCIA  ALARMA YCONTROL DEL ESPACIO AÉREO NACIONAL (RADARE,001 - Recursos Fiscales,44000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44601281.8,0,0,44601281.8,0,0,44601281.8,0,0,44089405,0,0,44084957,44070313.6,44007533.6
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400000,0,0,26400000,0,0,26400000,0,0,26400000,26400000,26400000
,,005  - MEJORAMIENTO OPERATIVO DE LA AVIACIÓN DE TRANSPORTE LIGERO DE LA FUERZA AÉREA ECUATORIANA FAE,001 - Recursos Fiscales,1210582.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35099.89,0,0
,,"006  - ESTUDIOS DEFINITIVOS PARA LA IMPLEMENTACION DE LA BASE AEREA DEL GRUPO AEREO DEL EJERCITO NO. 44 PASTAZA, CENTRO",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - FORTALECIMIENTO DEL SISTEMA DE INTELIGENCIA MILITAR,001 - Recursos Fiscales,0,719137,0,0,719137,0,0,719137,0,0,719137,0,0,719137,0,0,719137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - LIBERACIÓN DE TIERRAS POLUCIONADAS POR LAS MINAS CONOCIDAS EN LA FRONTERA ENTRE ECUADOR Y PERÚ,001 - Recursos Fiscales,2300000,3792091,0,0,3792090.72,0,0,3792090.72,0,0,3792090.72,0,0,3792090.72,0,0,3792090.72,16197.7,9366.2,3529551.72,66655.3,53283.87,3529551.72,222116.62,204809.78,3459551.72,299576.62,270485.19,3459551.72,358644.65,340252.63,3459551.72,1318419.64,535059.74,3309066.47,3057987.74,2503245.79
,,007  - CONSTRUCCION DE VIVIENDA FISCAL PARA EL PERSONAL MILITAR CASADO DE FUERZAS ARMADAS,001 - Recursos Fiscales,3000000,0,0,0,827968.32,0,0,827968.32,0,0,827968.32,0,0,827968.32,55678.96,13487.77,827968.32,408197.88,358712.88,827968.32,615563.53,615563.53,827968.32,615563.53,615563.53,625765.7,615563.53,615563.53,625765.7,615563.53,615563.53,697211.08,615563.53,615563.53,697211.08,691699.77,683046.15
,,007  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,724962.5,53100,53100,724962.5,724962.5,724962.5,724962.5,724962.5,724962.5,724962.5,724962.5,724962.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,918482.5,12615937.96,12248221.37,12248221.37
,,008  - FORTALECIMIENTO DE LAS CAPACIDADES DEL CONTROL DE LA INFANTERIA DE MARINA EN LAS ZONAS FRONTERIZAS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,2140102,0,0,2140102,0,0,2140102,0,0,2140102,0,0,2140102,0,0,2140102,0,0,2140102,0,0,2140102,0,0,2140102,0,0
,,012  - IMPLEMENTACION DE LA CAPACIDAD DE CIBERDEFENSA EN FFAA,001 - Recursos Fiscales,727440,5219680,0,0,5219680,0,0,5219680,0,0,5219680,0,0,5219680,0,0,5219680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,2160,2160,2160,2160,2160
,,014  - FORTALECIMIENTO DE INTENDENCIA,001 - Recursos Fiscales,2853094,165056,0,0,165056,0,0,165056,0,0,165056,0,0,165056,0,0,165056,0,0,127070.9,0,0,127070.9,0,0,644.87,0,0,644.87,0,0,644.87,0,0,644.87,0,0
,,015  - CONSERVAR LA CAPACIDAD DE TRANSPORTE MEDIANO DE LA FAE,001 - Recursos Fiscales,4655505.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,016  - ADQUISICION HELICOPTEROS FUERZA AEREA FAE,001 - Recursos Fiscales,1793600,1656800,0,0,1656800,0,0,1656800,0,0,1656800,0,0,1656800,0,0,1656800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,017  - DEPARTAMENTO DE DEFENSA USA EQUIPOS MILITARES Y MATERIALES DE AVIACION FAE,001 - Recursos Fiscales,345578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,019  - MEJORAMIENTO DE LA INFRAESTRUCTURA DE LAS GUARNICIONES MILITARES,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,404830.71,0,0,404830.71,54716.37,54716.37,404830.71,57169.04,57169.04,404830.71,57169.04,57169.04,846607.44,57169.04,57169.04,846607.44,57169.04,57169.04,846607.44,174817.65,103575.49,767292.54,481899.57,247432.28
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56557.71,54579.77,54579.77,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71,56557.71
,,020  - RECUPERACIÓN DE LA CAPACIDAD OPERATIVA DE LA FUERZA DE REACCIÓN INMEDIATA DEL SISTEMA DE DEFENSA AÉREA NACIONAL.(FA,001 - Recursos Fiscales,8275542.85,8275543,0,0,6102500.34,0,0,6102500.34,0,0,6102500.34,0,0,5697669.63,0,0,5697669.63,0,0,5697669.63,0,0,5697669.63,0,0,4051716.44,0,0,4051716.44,0,0,4051716.44,510872,50022,3697895.07,2751557,1695859
,,034  - CONSERVAR LA CAPACIDAD DE TRANSPORTE MEDIANO DE LA FAE,001 - Recursos Fiscales,0,4655505,0,0,4655505.28,0,0,4655505.28,1163876.32,0,4655505.28,1163876.32,1163876.32,4655505.28,1163876.32,1163876.32,4655505.28,1163876.32,1163876.32,4655505.28,1163876.32,1163876.32,4655505.28,1163876.32,1163876.32,4655505.28,1163876.32,1163876.32,4294347.55,1163876.32,1163876.32,3926056.73,1163876.32,1163876.32,3491628.96,3491628.96,3491628.96
,,036  - RECUPERACION DE LA MOVILIDAD DE LAS CORBETAS LOS RIOS MANABI Y LOJA,001 - Recursos Fiscales,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,0,0,17250000,17250000,17250000,17250000,17250000,17250000
,,073  - PROYECTO DE SOSTENIMIENTO OPERACIONAL DE FUERZAS ARMADAS,001 - Recursos Fiscales,0,449549,0,0,449549,0,0,449549,0,0,449549,0,0,449549,0,0,449549,0,0,449549,0,0,449549,0,0,406400.92,0,0,406400.92,0,0,406400.92,401382.89,0,406400.92,401382.89,401382.89
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936560.08,0,0,936560.08,0,0,936560.08,936560.08,0,936560.08,936560.08,936560.08
,,083  - EJECUCION DE PREINVERSION DE PROYECTOS DE GESTION INMOBILIARIA PARA ENTIDADES DEL SECTOR PUBLICO,001 - Recursos Fiscales,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0,342978,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0,545646.44,0,0
,,844  - FORTALECIMIENTO DE INTENDENCIA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37985.1,0,0,37985.1,0,0,37985.1,0,0,37985.1,0,0,37985.1,37985.1,37985.1,37985.1,37985.1,37985.1
,,869  - FORTALECIMIENTO DEL SISTEMA DE INTELIGENCIA MILITAR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296845.44,0,0,296845.44,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829772.97,0,0
,,889  - NEUTRALIZACION DE LAS ACTIVIDADES ILICITAS Y ASISTENCIA OPORTUNA DE EMERGENCIAS EN LOS ESPACIOS ACUATICOS,001 - Recursos Fiscales,0,9552673.1,0,0,9552673.1,9552673.1,1768711.66,9552673.1,9552673.1,1768711.66,13830000,9552673.1,9552673.1,13830000,9552673.1,9552673.1,13830000,11662673.1,11662673.1,13830000,11662673.1,11662673.1,13830000,13772673.1,12006634.54,13830000,13772673.1,12006634.54,13830000,13772673.1,13772673.1,13830000,13772673.1,13772673.1,13772673.1,13772673.1,13772673.1
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,4849693.25,0,0,4849693.25,4849693.25,0,4849693.25,4849693.25,0,7050306.75,4849693.25,4849693.25,7050306.75,4849693.25,4849693.25,7050306.75,5950000,5950000,7050306.75,5950000,5950000,7050306.75,7050306.75,5950000,7050306.75,7050306.75,5950000,7050306.75,7050306.75,7050306.75,7050306.75,7050306.75,7050306.75,7050306.75,7050306.75,7050306.75
,,940  - PROTECCION Y SEGURIDAD DE LA POBLACION CIVIL EN EL ALMACENAMIENTO Y MANEJO DE MUNICIONES Y EXPLOSIVOS DE FUERZAS AR,001 - Recursos Fiscales,0,5733144.54,1343025.09,1343025.09,5733144.54,1343025.09,1343025.09,5733144.54,1604519.55,1549305.28,5733144.54,1850940.47,1850940.47,5733144.54,1905770.94,1859383.52,5733144.54,1967457.51,1967457.51,5733144.54,1974845.72,1974845.72,4883331.55,1974845.72,1974845.72,4883331.55,1974845.72,1974845.72,4883331.55,1974845.72,1974845.72,4883331.55,2400015.92,2365706.88,4883331.55,4538978.29,4538978.29
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,1351051.47,373204.71,373204.71,1351051.47,373204.71,373204.71,1351051.47,407319.08,389752.52,1351051.47,469783.6,469783.6,1351051.47,483703.68,469783.6,1351051.47,501238.48,501238.48,1351051.47,501238.48,501238.48,1351051.47,501238.48,501238.48,1351051.47,501238.48,501238.48,1351051.47,501238.48,501238.48,1351051.47,615093.57,604104.59,1351051.47,1035058.87,1035058.87
,,948  - RECUPERACION DE LA CAPACIDAD OPERATIVA DE LA FUERZA DE REACCION INMEDIATA DEL SISTEMA DE DEFENSA AEREA NACIONAL.(FA,001 - Recursos Fiscales,0,0,0,0,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66,2173042.66
,072 - INSTITUTO GEOGRAFICO MILITAR,002  - ADOPCION DEL NUEVO MARCO GEODESICO DE REFERENCIA PARA EL ECUADOR - SIRGAS ECUADOR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47124.91,0,0,47124.91,24425.93,10649.67,44982.86,24425.93,24425.93,44982.86,44982.86,44982.86
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74971.42,74971,0,74971.42,74971,74971,74971.42,74971.42,74971.42
,,003  - OBTENCION DE CARTOGRAFIA ESCALA 1:5.000 Y GENERACION DE CARTOGRAFIA BASICA OFICIAL ESCALA 1:25.000 A NIVEL NACIONA,001 - Recursos Fiscales,2500000,129083.72,0,0,121735.47,0,0,121735.47,0,0,121735.47,0,0,121735.47,1920,1920,121735.47,3520,3520,74610.57,10080,10080,74610.57,10080,10080,27485.66,10080,10080,27485.66,10080,10080,27485.66,25195.75,25195.75,25195.76,25195.75,25195.75
,,"005  - MODERNIZACIÓN DEL SISTEMA NACIONAL DEL REGISTRO CIVIL, IDENTIFICACIÓN YCEDULACIÒN - FASE MASIFICACIÓN
",001 - Recursos Fiscales,0,800334.57,11463.71,11463.71,712241.37,26642.47,26642.47,712241.37,40322.85,38965.74,712241.37,52594.31,52594.31,4403703.79,67118.52,67118.52,5718077.04,79671.06,79671.06,4403703.79,92122.34,91994.33,5718077.04,141361.41,141361.41,5718077.04,1306277.09,214809.05,5718077.04,2102429.53,2102429.53,5718077.04,2131927.45,2131927.45,5283532.66,4850120.29,4754421.96
,,016  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,49265,0,0,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,2260999.17,2260999.17,2260999.17
,074 - HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,6127777.92,6127777.92,6127777.92
,075 - SECCION NACIONAL DEL ECUADOR DEL INSTITUTO PANAMERICANO DE GEOGRAFIA E HISTORIA,003  - DIAGNÓSTICO DE LA SITUACIÓN ACTUAL SOBRE LAS METODOLOGÍAS Y PROCEDIMIENTOS EMPLEADOS PARA LA EVALUACIÓN DE LA CA,001 - Recursos Fiscales,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,004  - METODOLOGÍA PARA LA ELABORACIÓN DE ATLAS RURALES EN AMÉRICA LATINA,001 - Recursos Fiscales,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,077 - INSTITUTO ANTARTICO ECUATORIANO,001  - TERMINACION DEL MODULO CIENTIFICO CONSTRUIDO EN LA XIV EXPEDICION ANTARTICA,001 - Recursos Fiscales,230000,805769,0,0,805769,0,0,805769,0,0,805769,0,0,805769,0,0,805769,0,0,805769,0,0,805769,9291.34,9291.34,413361.35,28199.74,24897,413361.35,42986.4,42986.4,254180.49,58948.92,44592.12,223353.34,223353.34,223353.34
,079 - SECRETARIA DE INTELIGENCIA,001  - FORTALECIMIENTO DEL SISTEMA NACIONAL DE INTELIGENCIA,001 - Recursos Fiscales,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,080 - INSTITUTO ESPACIAL ECUATORIANO,001  - FORTALECIMIENTO DE LA CAPACIDAD DE INVESTIGACION Y DESARROLLO TECNOLOGICO DEL INSTITUTO ESPACIAL EC UATORIANO M,001 - Recursos Fiscales,101010.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663532.5,663532.5,663532.5
,,002  - GENERACIÓN DE GEOINFORMACIÓN PARA LA GESTIÓN DEL TERRITORIO A NIVEL NACIONAL,001 - Recursos Fiscales,1778846.51,60743.63,0,0,60743.63,0,0,60743.63,0,0,60743.63,0,0,60743.63,0,0,60743.63,1405.98,1325.19,60743.63,4802.8,4802.8,60743.63,14094.99,6743.39,60743.63,14094.99,14094.99,60743.63,19583.42,19583.42,57692.18,19583.42,19583.42,57692.18,52286.39,52286.39
,,"005  - PROYECTOS DE I+D+I
",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,099 - AUTORIDAD PORTUARIA DE PUERTO BOLIVAR,001  - AMPLIACION DEL TERMINAL MARITIMO INTERNACIONAL DENOMINADO CONSTRUCCION DEL ATRACADERO 5,001 - Recursos Fiscales,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
