Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,008  - ADQUISICION DE LABORATORIOS DE CRIMINALISTICA,202 - Préstamos Externos,29344,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,0,0,29344,13100,0,26200,13100,13100
,,012  - DESCONCENTRACION DE LOS SERVICIOS DE SEGURIDAD EN DISTRITOS Y CIRCUITOS,202 - Préstamos Externos,3334909.36,3334909.36,0,0,1990398.26,0,0,788811.26,0,0,788811.26,463319.5,0,788811.26,518917.84,518917.84,788811.26,518917.84,518917.84,788811.26,518917.84,518917.84,788811.26,518917.84,518917.84,788811.26,518917.84,518917.84,788811.26,518917.84,518917.84,788811.26,518917.84,518917.84,518917.84,518917.84,518917.84
,,013  - FORTALECIMIENTO DE LA POLICIA NACIONAL PARA GARANTIZAR LA SEGURIDAD CIUDADANA EN LAS ZONAS DE FRONTERA Y DE MAYO,202 - Préstamos Externos,4656924.88,4656924.88,0,0,4656924.88,0,0,4695755.28,0,0,4695755.28,0,0,4695755.28,38830.4,4160.4,5819021.3,38830.4,4160.4,5819021.3,38830.4,38830.4,4189021.3,38830.4,38830.4,4189021.3,38830.4,38830.4,4189021.3,38830.4,38830.4,38830.4,38830.4,38830.4,38830.4,38830.4,38830.4
,,014  - ADQUISICION DE EQUIPAMIENTO ESPECIALIZADO PARA EL DESARROLLO Y FORTALECIMIENTO DE LA PLATAFORMA DE INFORMACION D,202 - Préstamos Externos,1330000,1330000,0,0,1330000,0,0,1330000,0,0,1330000,0,0,1330000,0,0,1330000,0,0,1330000,0,0,1330000,0,0,1330000,0,0,0,0,0,0,0,0,0,0,0
,051 - DIRECCION GENERAL DE REGISTRO CIVIL  IDENTIFICACION Y CEDULACION,001  - MODERNIZACION DEL SISTEMA NACIONAL DEL REGISTRO CIVIL  IDENTIFICACION Y CEDULACION - FASE MASIFICACION,202 - Préstamos Externos,5968663.99,5968663.99,186785.14,186785.14,1793427.1,401158.73,186785.14,5016972.33,656777.34,641173.83,18116836.14,891613.9,875182.9,18116836.14,9612548.33,1115716.87,19068527.8,9938676.22,1446438.52,18893363.72,10226339.35,1756514.04,18893363.72,10508980.36,2027606.11,18893363.72,10708546.58,10680159.06,18893363.72,11080104.17,10937307.74,18892922.32,11340218.38,11279012.88,18662545.37,12357801.64,12357301.49
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,73421.23,73421.23,0,0,0,0,0,0,0,0,0,0,0,4042500,4042500,0,4042500,4042500,0,4042500,4042500,0,4042500,4042500,0,4042500,4042500,4042500,4042500,4042500,4042500,4042500,4042500,4042500,4042500,4042500,4042500
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,2991047.03,2991047.03,0,0,0,0,0,0,0,0,0,0,0,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,270957.5,394562.5,394562.5,394562.5
,,012  - MODERNIZACION DEL SISTEMA NACIONAL DEL REGISTRO CIVIL  IDENTIFICACION Y CEDULACION - FASE MASIFICACION,202 - Préstamos Externos,39857.17,39857.17,0,0,4215094.06,0,0,991548.83,0,0,991548.83,0,0,991548.83,0,0,39857.17,0,0,108191.17,0,0,108191.17,3309.85,3309.85,108191.17,3309.85,3309.85,108191.17,3309.85,3309.85,108632.57,3309.85,3309.85,39857.17,3309.85,3309.85
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,71377.37,71377.37,0,0,0,0,0,0,0,0,71377.37,0,0,71377.37,0,0,71377.37,0,0,71377.37,0,0,71377.37,49000,49000,71377.37,49000,49000,71377.37,49000,49000,71377.37,49000,49000,71377.37,49000,49000
,061 - SECRETARIA DE DERECHOS HUMANOS,001  - CREACION  IMPLEMENTACION Y OPERACION DEL SISTEMA UNIFICADO DE INFORMACION DE ORGANIZACIONES SOCIALES SUIOS,202 - Préstamos Externos,266126.5,266126.5,3986.88,0,266126.5,3986.88,3986.88,266126.5,12162.56,12162.56,266126.5,16351.36,16351.36,266126.5,20540.16,20540.16,247426.5,24728.96,24728.96,247426.5,66899.3,26958.56,247426.5,72121.43,72121.43,247426.5,76310.23,76310.23,198161.33,80499.03,80499.03,198161.33,84687.83,84687.83,94954.29,93491.74,93491.74
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,356330.5,356330.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,002  - PROYECTO PARA LA PREVENCION DE VIOLENCIA DE GENERO,202 - Préstamos Externos,424797.68,424797.68,42473.86,0,424797.68,42473.86,42473.86,424797.68,138710.97,138277.15,424797.68,191397.84,191397.84,639797.68,239831.85,239831.85,631797.68,288528.65,288528.65,631797.68,336965.05,291027.77,631797.68,391665.87,391340.46,631797.68,438726.7,438726.7,631797.68,487149.2,487149.2,631797.68,534754.14,534219.12,620427.68,620427.68,620427.68
,,004  - CREACION DE REDES DE MEDIOS COMUNITARIOS  PUBLICOS Y PRIVADOS LOCALES,202 - Préstamos Externos,99681.3,99681.3,6621.77,0,99681.3,6621.77,6621.77,99681.3,20871.41,20871.41,99681.3,27996.23,27996.23,99681.3,35121.05,35121.05,99681.3,42245.87,42245.87,99681.3,49370.69,42748.92,99681.3,58095.51,58095.51,99681.3,65220.33,65220.33,99681.3,73926.95,73926.95,99681.3,81785.82,81282.77,81785.82,81785.82,81785.82
,068 - COMISION DE TRANSITO DEL ECUADOR,001  - DESARROLLO Y FORTALECIMIENTO INSTITUCIONAL DE LA COMISION DE TRANSITO DEL ECUADOR,202 - Préstamos Externos,1053621.95,1053621.95,0,0,1053621.95,0,0,1053621.95,0,0,1053621.95,0,0,1053621.95,0,0,1053621.95,0,0,925605.95,0,0,800605.95,0,0,800605.95,0,0,800605.95,0,0,800605.95,5975,5975,156927.65,15555,15555
,,002  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,44250,44250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123605,123605,123605
,,003  - CONTROL DE TRANSITO EN CARRETERAS TRONCALES DEL ECUADOR,202 - Préstamos Externos,3864351.14,3864351.14,0,0,2044351.14,0,0,2044351.14,0,0,2044351.14,0,0,2044351.14,0,0,2044351.14,0,0,1703375.82,0,0,1703375.82,0,0,1703375.82,0,0,1703375.82,15462.28,5850.04,1703375.82,17490,17490,933282.04,43741.8,43741.8
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,989755.97,989755.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - CONSTRUCCION E IMPLEMENTACION DE OFICINAS PARA LA INVESTIGACION DE ACCIDENTES DE TRANSITO Y ANALISIS MEDICO LEGA,202 - Préstamos Externos,1799435.08,1799435.08,0,0,1799435.08,0,0,1799435.08,0,0,1799435.08,0,0,1799435.08,0,0,1799435.08,0,0,1771120.04,0,0,896120.04,0,0,896120.04,0,0,896120.04,0,0,896120.04,10817.41,0,320886.98,11256.21,11256.21
,069 - AGENCIA NACIONAL DE REGULACION Y CONTROL DEL TRANSPORTE TERRESTRE TRANSITO Y SEGURIDAD VIAL,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,1806882.27,1806882.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199065.6,0,0,199065.6,0,0,199065.6,0,0,199065.6,0,0,199065.6,0,0,199065.6,0,0,0,0,0
,,003  - PROYECTO DE SEGURIDAD INTEGRAL PARA EL TRANSPORTE PUBLICO Y COMERCIAL,202 - Préstamos Externos,1014273.58,1014273.58,20914.62,20914.62,943707.51,20914.62,20914.62,943707.51,69143.37,69143.37,943707.51,91445.4,91445.4,943707.51,211934.05,211125.82,943707.51,284106.98,239504.54,942901.34,305774.16,305083.34,942901.34,332752.35,332752.35,942901.34,352099.15,352099.15,942901.34,443643.57,443643.57,942901.34,615013.18,479796.35,864921.79,701279.25,701279.25
,229 - SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,001  - PRESENCIA DE LOS SERVICIOS DE MEDICINA LEGAL Y CIENCIAS FORENSES EN EL TERRITORIO NACIONAL,202 - Préstamos Externos,3844692.94,3844692.94,0,0,3844692.94,0,0,3844692.94,11984.73,4985.73,3844692.94,40363.34,14212.92,3844692.94,68835.63,48171,3844692.94,75930.49,69595.79,3844692.94,75930.49,75930.49,2967734.7,798106.37,174327.78,2967734.7,821037.29,798873.14,2967734.7,834805.66,834805.66,2967734.7,1152443.26,1063045.41,2123713.7,1575097.1,1575097.1
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,604222.61,604222.61,0,0,0,0,0,0,0,0,0,0,0,202889.98,14604.36,0,202889.98,14604.36,14604.36,202889.98,14604.36,14604.36,202889.98,202889.96,14604.36,202889.98,202889.96,202889.96,202889.98,202889.96,202889.96,202889.98,202889.96,202889.96,202889.98,202889.96,202889.96
,578 - SERVICIO NACIONAL DE ATENCION INTEGRAL A PERSONAS ADULTAS PRIVADAS DE LA LIBERTAD Y A ADOLESCENTES INFRACTORES,009  - IMPLEMENTACION DE DISPOSITIVOS DE GEO-POSICIONAMIENTO ELECTRONICO EN EL SISTEMA DE EJECUCION DE PENAS QUE DISPON,202 - Préstamos Externos,38000,38000,0,0,38000,0,0,38000,0,0,38000,0,0,38000,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,028  - TRANSFORMACION DEL SISTEMA DE REHABILITACION SOCIAL A NIVEL NACIONAL,202 - Préstamos Externos,1588043.92,1588043.92,0,0,1627105.99,0,0,1627105.99,0,0,1627105.99,0,0,1627105.99,0,0,1627105.99,0,0,1627105.99,0,0,8627105.99,0,0,8104297.3,0,0,8104297.3,68899.92,0,8104297.3,262434.82,127434.82,3812825.83,329161.13,329161.13
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,559306.21,0,0,412707.5,0,0,412707.5,0,0,412707.5,0,0,412707.5,0,0,412707.5,0,0,412707.5,0,0,412707.5,0,0,412707.5,315000,0,412707.5,315000,315000
,,031  - ALIMENTACION PARA PERSONAS PRIVADAS DE LA LIBERTAD Y ADOLECENTES INFRACTORES,202 - Préstamos Externos,0.01,0.01,0,0,41093068.8,0,0,41093068.8,0,0,41093068.8,0,0,41093068.8,0,0,41093068.8,9897031.2,9897031.2,41093068.79,9897031.2,9897031.2,41093068.79,18965098.7,18965098.7,41093068.79,18965098.7,18965098.7,41093068.79,18965098.7,18965098.7,41093068.79,28041706.2,28041706.2,34983849.3,33895681.2,33895681.2
,,032  - TRANSFORMACION DEL SISTEMA DE REHABILITACION SOCIAL A NIVEL NACIONAL,202 - Préstamos Externos,999508.07,999508.07,0,0,960446,0,0,960446,29175.22,8340.1,960446,29175.22,8340.1,960446,183138.37,73581.44,960446,183138.37,73581.44,960446,183138.37,183138.37,960446,183138.37,183138.37,1483254.69,183138.37,183138.37,1483254.69,183138.37,183138.37,1483254.69,183820.69,183820.69,715956.31,183820.69,183820.69
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,305522.34,48665.68,0,452121.05,48665.68,0,452121.05,305522.34,48665.68,452121.05,305522.34,48665.68,452121.05,305522.34,305522.34,452121.05,305522.34,305522.34,452121.05,305522.34,305522.34,452121.05,305522.34,305522.34,452121.05,343829.17,343829.17,452121.05,343829.17,343829.17
,,035  - REESTRUCTURACION DEL SISTEMA DE REHABILITACION SOCIAL,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318350.59,0,0,5021428.08,0,0
06 - SECTORIAL DEFENSA NACIONAL,070 - MINISTERIO DE DEFENSA NACIONAL,001  - ENCAUZAMIENTO Y PROTECCION DE LA QUEDRADA LAS TOTORAS,202 - Préstamos Externos,432925.02,432925.02,0,0,640390.93,0,0,640390.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,001  - PROTECCION Y SEGURIDAD DE LA POBLACION CIVIL EN EL ALMACENAMIENTO Y MANEJO DE MUNICIONES Y EXPLOSIVOS DE FUERZAS AR,202 - Préstamos Externos,207465.91,207465.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,002  - INCREMENTAR LA CAPACIDAD OPERATIVA DEL GRUPO DE TRANSPORTE AEREO EJECUTIVO DE LA FUERZA AEREA ECUATORIANA,202 - Préstamos Externos,912927.86,912927.86,0,0,0,0,0,0,0,0,1043108.37,0,0,1043108.37,330586.66,28956.5,1043108.37,428441.16,37527.7,1043108.37,488406.2,344410.27,1043108.37,488406.2,344410.27,1043108.37,488406.2,488406.2,1043108.37,734046.3,734046.3,1043108.37,734046.3,734046.3,1043108.37,818161.67,777938.78
,,002  - NEUTRALIZACION DE LAS ACTIVIDADES ILICITAS Y ASISTENCIA OPORTUNA DE EMERGENCIAS EN LOS ESPACIOS ACUATICOS,202 - Préstamos Externos,2950000,2950000,0,0,3862927.86,0,0,3862927.86,0,0,2950000,0,0,2950000,0,0,2950000,0,0,2950000,0,0,2950000,0,0,2950000,0,0,2950000,0,0,2950000,0,0,2950000,2950000,2950000
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,1142438.14,1142438.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142438.2,0,0,1142438.2,0,0,1142438.2,1142438.2,1142438.2
,,004  - ADQUISICION DE ARMAMENTO CALIBRE MAYOR Y MENOR PARA LA FUERZA TERRESTRE,202 - Préstamos Externos,635999.91,635999.91,0,0,2017599.91,0,0,2017599.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,1483999.78,1483999.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,004  - RECUPERACION DE LAS CAPACIDADES Y EFICIENCIA DEL SISTEMA DE VIGILANCIA AEROMARITIMA UAV PARA EL CONTROL DE LOS E,202 - Préstamos Externos,1381600,1381600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,1247835.32,1247835.32,0,0,0,0,0,840275.32,0,0,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32,840275.32
,,005  - FORTALECIMIENTO DE LAS CAPACIDADES DE CONTROL DE LA INFANTERIA DE MARINA EN LAS ZONAS FRONTERIZAS,202 - Préstamos Externos,380022.54,380022.54,0,0,6042262.93,0,0,6042262.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,1981738,1981738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,005  - FORTALECIMIENTO DE LAS CAPACIDADES DEL SISTEMA DE VIGILANCIA  ALARMA YCONTROL DEL ESPACIO AEREO NACIONAL (RADARE,202 - Préstamos Externos,3972559,3972559,0,0,0,0,0,0,0,0,3942400,0,0,4364800,0,0,5519291.89,0,0,5519291.89,0,0,5519291.89,3520000,0,5519291.89,3520000,0,5519291.89,3520000,0,5519291.89,3520000,0,3520000,3520000,3520000
,,005  - MEJORAMIENTO OPERATIVO DE LA AVIACION DE TRANSPORTE LIGERO DE LA FUERZA AEREA ECUATORIANA FAE,202 - Préstamos Externos,1052181.39,1052181.39,0,0,0,0,0,0,0,0,121921.97,0,0,121921.97,121921.97,0,121921.97,121921.97,0,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97,121921.97
,,005  - MODERNIZACION DE UNIDADES SUBMARINAS,202 - Préstamos Externos,637500,637500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,333000.77,333000.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117574.96,117574.96,117574.96,117574.96,117574.96,117574.96,117574.96,117574.96,117574.96
,,007  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,1789815,1789815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485802.5,83780,83780,485802.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,432702.5,1670165,1670165,1670165
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531247.5,2531247.5,2531247.5
,,007  - RECUPERACION DE LA MOVILIDAD Y CAPACIDAD ESTRATEGICA DE LAS FF.AA. EN LA FRONTERA NORTE,202 - Préstamos Externos,1765176.36,1765176.36,0,0,0,0,0,0,0,0,484000.01,0,0,484000.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917075.8,0,0,3917075.8,3917066.81,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,520345.96,520345.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,007  - RENOVACION DE LA INFRAESTRUCTURA DE SEGURIDAD DE LOS ESPACIOS MARITIMOS,202 - Préstamos Externos,3136822.8,3136822.8,0,0,4901999.16,0,0,4901999.16,0,0,12860103.1,0,0,8779009.08,0,0,8108517.2,0,0,8108517.2,0,0,8108517.2,0,0,8108517.2,0,0,8108517.2,562536.14,60271.73,8108517.2,562536.14,562536.14,7792517.2,7791742.96,1528090.72
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,7874096.09,7874096.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782653.94,0,0,1782635.94,0,0,1782635.94,1782635.94,0
,,010  - ADQUISICION DE MATERIAL Q-B NEUMATICOS Y BATERIAS PARA HACER FRENTE A LA CRISIS SANITARIA DEL COVID 19 PARA LA F,202 - Préstamos Externos,1150096.64,1150096.64,0,0,8401097.14,0,0,8401097.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,010  - RECUPERACION DE AERONAVES DE ALA FIJA EN APOYO A LAS OPERACIONES DE GESTION DE RIESGOS (NATURALES Y ANTROPICOS),202 - Préstamos Externos,7251000.5,7251000.5,0,0,0,0,0,0,0,0,1369000,0,0,1369000,0,0,1369000,0,0,1369000,0,0,1369000,0,0,1369000,0,0,1369000,0,0,253872.37,0,0,392322.37,392230.48,392230.48
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347649.5,0,0,2347649.5,0,0,2347649.5,2187836.32,2187836.32
,,011  - ADQUISICION DE 06 HELICOPTEROS BIMOTORES PARA OPERACIONES DE BUSQUEDA Y SALVAMENTO AERONAUTICO (SAR)  EVACUACION,202 - Préstamos Externos,23081496.91,23081496.91,0,0,23081496.91,0,0,23081496.91,0,0,25608806,0,0,29267500.02,29267500.01,0,29267500.02,29267500.01,0,29267500.02,29267500.01,0,29267500.02,29267500.01,0,29267500.02,29267500.01,29267500.01,29387196.3,29267500.01,29267500.01,29387196.3,29267500.01,29267500.01,29387196.3,29387196.29,29387196.29
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,7666666.67,7666666.67,0,0,0,0,0,0,0,0,0,0,0,9755833.33,9755833.33,0,9755833.33,9755833.33,0,9755833.33,9755833.33,0,9755833.33,9755833.33,0,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33,9755833.33
,,012  - ADQUISICION DE EMBARCACIONES MULTIPROPOSITO PARA OPERACIONES EN SELVA EN APOYO A LA SEGURIDAD INTEGRAL DEL ESTAD,202 - Préstamos Externos,180000,180000,0,0,180000,0,0,180000,0,0,3440000,0,0,3440000,0,0,3440000,0,0,3440000,0,0,3440000,0,0,3440000,3320303.72,0,3320303.72,3320303.72,0,3320303.72,3320303.72,3320303.72,3320303.72,3320303.72,3320303.72
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,3116419.5,3116419.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600419.28,0,0,4600419.28,0,0,4600419.28,0,0,4600419.28,4600419.28,0,4600419.28,4600419.28,4600419.28,4600419.28,4600419.28,4600419.28,4600419.28,4600419.28,4600419.28
,,013  - AMPLIACION DE LA INFRAESTRUCTURA DE TRANSPORTE LIVIANO DE LA FUERZA TERRESTRE (HELICOPTEROS LIVIANOS MULTIPROPOSITO,202 - Préstamos Externos,3294203.5,3294203.5,0,0,3294203.5,0,0,3294203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,4342800,4342800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,019  - MEJORAMIENTO DE LA INFRAESTRUCTURA DE LAS GUARNICIONES MILITARES,202 - Préstamos Externos,818603.46,818603.46,0,0,818603.46,0,0,818603.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,022  - VIII CENSO DE POBLACION Y VII DE VIVIENDA CPV - 2020,202 - Préstamos Externos,2210,2210,0,0,2210,0,0,2210,0,0,2210,0,0,2210,0,0,2210,0,0,4840,0,0,2630,0,0,2630,0,0,2630,0,0,2630,0,0,0,0,0
,,023  - ADQUISICION DE AERONAVES DE ENTRENAMIENTO BASICO PARA EL CURSO UNIFICADO DE PILOTOS MILITARES DE LAS FUERZAS ARM,202 - Préstamos Externos,15423870.62,15423870.62,0,0,15423870.62,0,0,15423870.62,0,0,21029338.19,0,0,21029338.19,0,0,21029338.19,0,0,21029338.19,13222069.9,0,21029338.19,13222069.9,73227.57,21029338.19,13222069.9,115723.05,21029338.19,13222069.9,13222069.9,21029338.19,13222069.9,13222069.9,21029338.19,21024993.67,13222069.9
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,2843084.87,2843084.87,0,0,0,0,0,0,0,0,0,0,0,3911635.4,0,0,3911635.4,0,0,3911635.4,2459417.59,0,3911635.4,2459417.59,13620.95,3911635.4,2459417.59,21525.47,3911635.4,2459417.59,2459417.59,3911635.4,2459417.59,2459417.59,3911635.4,3910827.85,2459417.59
,,034  - CONSERVAR LA CAPACIDAD DE TRANSPORTE MEDIANO DE LA,202 - Préstamos Externos,4184225.22,4184225.22,0,0,4184225.22,0,0,4184225.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,072 - INSTITUTO GEOGRAFICO MILITAR,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,83190,83190,0,0,0,0,0,0,0,0,0,0,0,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225,51225
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50887.5,50887.5,50887.5
,,002  - ADOPCION DEL NUEVO MARCO GEODESICO DE REFERENCIA PARA EL ECUADOR (SIRGAS-ECUADOR),202 - Préstamos Externos,1042446.13,1042446.13,0,0,1042446.13,8904.92,4289.52,1042446.13,45124.82,19979.8,1042446.13,57167.3,57167.3,1042446.13,105536.46,99121.88,1042446.13,162336.89,155686.01,1002597.05,209596.31,209596.31,1002597.05,255732.93,255732.93,1002597.05,339151.47,339151.47,1002597.05,370664.66,370396.31,1002597.05,410190.56,410190.56,630113.98,469533.07,469020.98
,,007  - OBTENCION DE CARTOGRAFIA BASICA OFICIAL ACTUALIZADA DEL PAIS MULTIESCALA,202 - Préstamos Externos,1616197.48,1616197.48,0,0,1616197.48,107855.96,52252.76,1616197.48,183400.04,174440.04,1616197.48,241252.85,241252.85,1616197.48,308530.81,308048.66,1616197.48,572131.14,394098.15,1611807.62,647473.74,473246.19,1611807.62,730672.37,730672.37,1611807.62,794454.66,794454.66,1611807.62,886405.09,886405.09,1611807.62,970819.26,967119.26,1294459.03,1144584.56,1133328.9
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62886.99,0,0,62886.99,62886.99,62886.99
,074 - HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38940,38940,38940
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355917.5,355917.5,355917.5
,099 - AUTORIDAD PORTUARIA DE PUERTO BOLIVAR,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,578316.38,578316.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
