Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,049  - CENTRO DE REHABILITACION SOCIAL CRS REGIONAL SIERRA CENTRO SUR,001 - Recursos Fiscales,0,0,0,0,2855.64,0,0,2855.64,0,0,2855.64,0,0,2855.64,0,0,2855.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,057  - ESTUDIO DE FACTIBILIDAD DEL PROYECTO ADECUACIÓN  REPARACIÓN Y AMPLIACIÓN DEL CENTRO DE REHABILITACIÓN SOCIAL UNO Y,001 - Recursos Fiscales,0,0,0,0,529401.81,0,0,529401.81,0,0,529401.81,0,0,529401.81,0,0,529401.81,0,0,403963.45,0,0,403963.45,0,0,403963.45,0,0,403963.45,0,0,403963.45,0,0,0,0,0
,,063  - ADECUACIÓN  EQUIPAMIENTO Y MANTENIMIENTO DE LA RED DE CENTROS DE PRIVACIÓN DE LIBERTAD,001 - Recursos Fiscales,0,0,0,0,84125,0,0,84125,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0,103504.4,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0,80747.5,0,0
,068 - COMISION DE TRANSITO DEL ECUADOR,002  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,70065,0,0,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065,70065
,,003  - CONTROL DE TRANSITO EN CARRETERAS TRONCALES DEL ECUADOR,001 - Recursos Fiscales,10000000,10000000,0,0,10000000,0,0,10000000,0,0,10000000,0,0,12661587.2,171749.92,49071.42,12661587.2,171749.92,49071.42,8833337.12,171749.92,49071.42,8833337.12,171749.92,171749.92,8833337.12,179276.3,172556.3,8833337.12,180603.23,179418.47,5367571.24,212895.52,184063.12,5184488.81,241810.72,185618.32
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,286249.82,0,0,286249.82,0,0,286249.82,0,0,286249.82,286249.82,0,286249.82,286249.82,0,286249.82,286249.82,0,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82,286249.82
,,004  - IMPLEMENTACION DE UNIDADES DE RESCATE Y EMERGENCIAS MEDICAS EN LA RED VIAL ESTATAL- TRONCALES NACIONALES,001 - Recursos Fiscales,403510.45,403510.45,0,0,403510.45,0,0,403510.45,0,0,403510.45,0,0,581785.19,0,0,581785.19,0,0,380029.96,0,0,380029.96,0,0,380029.96,0,0,380029.96,4536,486,92402.96,4536,4536,92402.65,7962.73,5071.15
,,005  - VIVIENDA FISCAL PARA LA COMISION DE TRANSITO DEL ECUADOR,001 - Recursos Fiscales,2839861.94,2839861.94,0,0,2839861.94,0,0,2839861.94,0,0,2839861.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,069 - AGENCIA NACIONAL DE REGULACION Y CONTROL DEL TRANSPORTE TERRESTRE TRANSITO Y SEGURIDAD VIAL,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,134962.5,0,0,134962.5,134962.5,0,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5,134962.5
,,003  - PROYECTO DE SEGURIDAD INTEGRAL PARA EL TRANSPORTE PÚBLICO Y COMERCIAL,001 - Recursos Fiscales,65722338.75,65722338.75,93089.79,91604.85,64411338.78,211922.6,210388.49,64411338.78,7467252.51,7467252.51,64411338.78,7622425.09,7620948.48,55043422.09,7747753.77,7747753.77,54935422.09,7870254.52,7870254.52,55043422.09,7991551.41,7991551.41,13208998.74,8202892.42,8201978.71,13208998.74,8380490.62,8380490.62,13208970.75,8639547.64,8576747.64,13055024.71,8833717.25,8833717.24,12370989.57,11332743.83,11326033.82
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,9389893.51,0,0,9389893.52,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51,9389893.51
,,007  - PROYECTO PARA EL FORTALECIMIENTO Y MEJORA DE LA CALIDAD DEL SERVICIO DE TRANSPORTE URBANO EN EL ECUADOR,001 - Recursos Fiscales,1528846.92,1528846.92,0,0,1528846.92,0,0,1528846.92,0,0,1528846.92,0,0,1528846.92,0,0,1528846.92,101412.5,0,1041350.8,117022.5,0,1041350.8,117022.5,117022.5,1041350.8,117022.5,117022.5,1041350.8,117022.5,117022.5,483245,117022.5,117022.5,117022.5,117022.5,117022.5
,,010  - IMPLEMENTACION DE UN SISTEMA INTEGRAL EN LA ANT PARA LA MEJORA DE LA SEGURIDAD VIAL,001 - Recursos Fiscales,29301098.43,29301098.43,0,0,29301098.43,0,0,29301098.43,0,0,29301098.43,0,0,29301098.43,0,0,29301098.43,0,0,7656260.73,0,0,7656260.73,0,0,7656260.73,0,0,7656260.73,0,0,0.93,0,0,0,0,0
,,024  - PROYECTO DE SEGURIDAD INTEGRAL PARA EL TRANSPORTE PUBLICO Y COMERCIAL,001 - Recursos Fiscales,0,0,0,0,1310999.97,0,0,1310999.97,0,0,1310999.97,0,0,10678916.66,0,0,10786916.66,0,0,10678916.66,0,0,1647156.82,0,0,6040999.86,0,0,6041027.85,295681.16,295681.16,12288974.65,6041027.84,6041027.84,10672944.65,10672944.64,10672944.64
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,14051847.05,0,0,14051847.04,0,0,14051847.05,0,0,14051847.05,0,0,14051847.05,0,0,14051847.05,0,0,14051847.05,0,0,14051847.05,0,0,14051847.05,443451.77,443451.77,14051847.05,7094971.85,7094971.85,14042847.05,14042847.05,14042847.05
,229 - SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,001  - PRESENCIA DE LOS SERVICIOS DE MEDICINA LEGAL Y CIENCIAS FORENSES EN EL TERRITORIO NACIONAL,001 - Recursos Fiscales,4865233.61,4865233.61,0,0,4865233.61,0,0,4865233.61,0,0,4865233.61,0,0,4865233.61,0,0,4865233.61,0,0,3514724.31,0,0,3514724.31,0,0,3514724.31,0,0,3514724.31,0,0,3514724.31,0,0,0,0,0
06 - SECTORIAL DEFENSA NACIONAL,070 - MINISTERIO DE DEFENSA NACIONAL,001  - MI EMERGENCIA,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281000,0,0,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000,1281000
,,001  - PROTECCIÓN Y SEGURIDAD DE LA POBLACIÓN CIVIL EN EL ALMACENAMIENTO Y MANEJO DE MUNICIONES Y EXPLOSIVOS DE FUERZAS ARMADAS,001 - Recursos Fiscales,2817396.59,2817396.59,0,0,2817396.59,0,0,1897673.51,0,0,1897673.51,3779.58,3779.58,1897673.51,3779.58,3779.58,1897673.51,15257.85,5679.21,1682294.58,16351.77,16351.77,1682294.58,22401.11,19179.93,1682294.58,40820.39,26088.89,831996.98,46824.95,46824.95,831996.98,60594.99,50469.99,831996.98,69699.59,66106.57
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,14209.3,0,0,14209.3,0,0,14209.3,6299.3,6299.3,14209.3,6299.3,6299.3,14209.3,14209.3,6299.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3,14209.3
,,002  - INCREMENTAR LA CAPACIDAD OPERATIVA DEL GRUPO DE TRANSPORTE AEREO EJECUTIVO DE LA FUERZA AEREA ECUATORIANA,001 - Recursos Fiscales,426445,426445,0,0,426445,0,0,426445,100270.38,0,426445,134047.67,0,426445,134047.67,0,426445,167114.06,134047.67,426445,230775.94,196647.88,426445,266779.72,196647.88,426445,303704.5,266779.72,426445,335716.53,335716.53,401663,335716.53,335716.53,335716.53,335716.53,335716.53
,,002  - MODERNIZACIÓN DE UNIDADES SUBMARINAS,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81,2896438.81
,,002  - NEUTRALIZACION DE LAS ACTIVIDADES ILICITAS Y ASISTENCIA OPORTUNA DE EMERGENCIAS EN LOS ESPACIOS ACUATICOS,001 - Recursos Fiscales,6027819.38,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,6027819.38,0,0,5500000,0,0,6027819.38,0,0,825630.92,825630.92,88460.46
,,003  - RECUPERACIÓN DE LA MOVILIDAD DE LAS CORBETAS LOS RIOS MANABÍ Y LOJA,001 - Recursos Fiscales,468771.35,468771.35,0,0,468771.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,004  - ADQUISICIÓN DE ARMAMENTO CALIBRE MAYOR Y MENOR PARA LA FUERZA TERRESTRE,001 - Recursos Fiscales,904208.12,904208.12,0,0,904208.12,0,0,904208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,0,0,2804208.12,2501698,0
,,004  - RECUPERACIÓN DE LAS CAPACIDADES Y EFICIENCIA DEL SISTEMA DE VIGILANCIA AEROMARÍTIMA UAV PARA EL CONTROL DE LOS ESPACIOS ACUÁTICOS,001 - Recursos Fiscales,4498238.31,4498238.31,0,0,4498238.31,0,0,1778128.11,0,0,1778128.11,0,0,1778128.11,0,0,1778128.11,0,0,1778128.11,0,0,1734587.98,0,0,1734587.98,0,0,1734587.98,0,0,1734587.98,0,0,1734587.98,312080.47,33437.2
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28500.84,0,0,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84,28500.84
,,005  - FORTALECIMIENTO DE LAS CAPACIDADES DE CONTROL DE LA INFANTERIA DE MARINA EN LAS ZONAS FRONTERIZAS,001 - Recursos Fiscales,2582606.16,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,0,0,2582606.16,92351.62,9894.82,2582606.16,92351.62,9894.82
,,005  - FORTALECIMIENTO DE LAS CAPACIDADES DEL SISTEMA DE VIGILANCIA  ALARMA YCONTROL DEL ESPACIO AEREO NACIONAL (RADARE,001 - Recursos Fiscales,900000,900000,0,0,900000,0,0,900000,0,0,900000,0,0,900000,0,0,900000,0,0,900000,0,0,0,0,0,0,0,0,0,0,0,430018,0,0,430018,401572.23,299945.4
,,005  - MEJORAMIENTO OPERATIVO DE LA AVIACION DE TRANSPORTE LIGERO DE LA FUERZA AEREA ECUATORIANA FAE,001 - Recursos Fiscales,204962.58,204962.58,0,0,204962.58,0,0,204962.58,0,0,1210582.95,0,0,1210582.95,0,0,1210582.95,0,0,1210582.95,0,0,1210582.95,0,0,1210582.95,35099.89,0,1210582.95,101507.52,35099.89,1210582.95,189432.62,35099.89,1210582.95,500083.82,35807.07
,,005  - MODERNIZACIÓN DE UNIDADES SUBMARINAS,001 - Recursos Fiscales,5243645.41,5243645.41,0,0,5243645.41,0,0,5243645.41,0,0,5243645.41,0,0,5243645.41,0,0,5243645.41,0,0,5243645.41,0,0,5243645.41,0,0,5243645.41,300000,0,5243645.41,300000,0,5243645.41,300000,0,5243645.41,833359.09,0
,,006  - FORTALECIMIENTO DEL SISTEMA DE INTELIGENCIA MILITAR,001 - Recursos Fiscales,296845.98,296845.98,0,0,0.55,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0,0.53,0,0
,,006  - LIBERACION DE TIERRAS POLUCIONADAS POR LAS MINAS CONOCIDAS EN LA FRONTERA ENTRE ECUADOR Y PERU,001 - Recursos Fiscales,1191308.09,1191308.09,0,0,1191308.09,0,0,1191308.09,0,0,1191308.09,0,0,1191308.09,49680,49680,1191308.09,159886.25,88809.24,1189270.09,183286.25,159886.25,1189270.09,270406.65,184122.65,2198943.58,314496.12,227172.52,1175489.03,388303.59,317239.99,1175489.03,625832.33,418418.09,1175489.03,1101027.75,630888.31
,,006  - PDM PARA FORTALECIMIENTO DE AERONAVES DE LA FUERZA AÉREA ECUATORIANA. (FAE) RESERVADO,001 - Recursos Fiscales,592581.47,592581.47,0,0,592581.47,0,0,592581.47,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,5000000,535714.29
,,007  - CONSTRUCCIÓN DE VIVIENDA FISCAL PARA EL PERSONAL MILITAR CASADO DE FUERZAS ARMADAS,001 - Recursos Fiscales,3000000,3000000,0,0,3000000,0,0,3000000,0,0,3000000,0,0,3000000,0,0,3000000,0,0,2462617.42,0,0,1346231.32,0,0,336557.83,0,0,0,0,0,0,0,0,0,0,0
,,007  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,16041290.31,0,0,16041290.31,16041290.31,26550,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,16041290.31,23147799.78,18141718.31,18035518.31,23147799.78,23147799.78,23147799.78
,,007  - RENOVACIÓN DE LA INFRAESTRUCTURA DE SEGURIDAD DE LOS ESPACIOS MARÍTIMOS,001 - Recursos Fiscales,5000000,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0,4472180.62,0,0,4472180.62,0,0
,,008  - MEJORAMIENTO DE LAS CAPACIDADES OPERATIVAS DE FUERZAS ARMADAS ESTADO DE EXCEPCION DECRETO EJECUTIVO 296 CANTONES,001 - Recursos Fiscales,0,0,0,0,4687680,0,0,7687680,0,0,7687680,671270.15,195342.46,7687680,671631.64,671270.15,7687680,837663.85,688704.39,7687680,869749.62,869749.62,7687680,4294706.07,950682.67,7687680,4339045.17,1073889.22,7687680,5838819.98,4452907.91,7645483.67,6812767.81,4599615.36,7645483.67,7553978.55,6022586.97
,,010  - PLAN TODA UNA VIDA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,010  - RECUPERACIÓN DE AERONAVES DE ALA FIJA EN APOYO A LAS OPERACIONES DE GESTIÓN DE RIESGOS (NATURALES Y ANTROPICOS)  SEGURIDAD INTEGRAL Y OPERACIONES MILITARES QUE EJECUTA LA BRIGADA DE AVIACIÓN DEL EJÉRC,001 - Recursos Fiscales,2000000,2000000,0,0,2000000,0,0,2000000,0,0,2000000,0,0,2000000,0,0,2000000,0,0,2000000,0,0,2000000,0,0,5660568.96,0,0,5288484.4,0,0,5288484.4,53782.4,0,5288484.4,4543971.59,389328
,,011  - ADQUISICIÓN DE 06 HELICÓPTEROS BIMOTORES PARA OPERACIONES DE BÚSQUEDA Y SALVAMENTO AERONÁUTICO (SAR)  EVACUACIÓN AEROMÉDICA (EVAM) Y APOYO A LA SECRETARIA DE GESTIÓN DE RIESGO  SERVICIO INTEGRADO DE S,001 - Recursos Fiscales,23540000.01,23540000.01,0,0,23540000.01,0,0,23540000.01,0,0,4212552.71,0,0,4212552.71,0,0,4212552.71,0,0,4212552.71,0,0,4212552.71,0,0,4212552.71,0,0,0,0,0,0,0,0,0,0,0
,,012  - ADQUISICIÓN DE EMBARCACIONES MULTIPROPÓSITO PARA OPERACIONES EN SELVA EN APOYO A LA SEGURIDAD INTEGRAL DEL ESTADO,001 - Recursos Fiscales,934968.96,934968.96,0,0,934968.96,0,0,934968.96,0,0,8834968.96,0,0,8834968.96,0,0,8834968.96,0,0,8834968.96,0,0,8834968.96,0,0,5174400,0,0,5174400,0,0,5174400,0,0,0,0,0
,,012  - IMPLEMENTACIÓN DE LA CAPACIDAD DE CIBERDEFENSA EN FFAA,001 - Recursos Fiscales,1202838.66,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0,1202838.66,0,0
,,013  - AMPLIACIÓN DE LA INFRAESTRUCTURA DE TRANSPORTE LIVIANO DE LA FUERZA TERRESTRE (HELICÓPTEROS LIVIANOS MULTIPROPÓSITO),001 - Recursos Fiscales,8000000,8000000,0,0,8000000,0,0,8000000,0,0,100000,0,0,100000,0,0,100000,0,0,100000,0,0,100000,0,0,100000,0,0,100000,0,0,100000,0,0,100000,99946,0
,,014  - FORTALECIMIENTO DE INTENDENCIA,001 - Recursos Fiscales,5537500,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0,5537500,0,0
,,015  - CONSERVAR LA CAPACIDAD DE TRANSPORTE MEDIANO DE LA FAE,001 - Recursos Fiscales,4000458.24,4000458.24,0,0,4000458.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,016  - ADQUISICION HELICOPTEROS FUERZA AEREA FAE,001 - Recursos Fiscales,1588400,1588400,0,0,1588400,0,0,1588400,0,0,582779.63,0,0,582779.63,0,0,582779.63,0,0,582779.63,0,0,0.63,0,0,0.63,0,0,0.63,0,0,0.63,0,0,0.63,0,0
,,019  - MEJORAMIENTO DE LA INFRAESTRUCTURA DE LAS GUARNICIONES MILITARES,001 - Recursos Fiscales,5162198.08,5162198.08,0,0,5162198.08,0,0,5162198.08,0,0,5162198.08,0,0,5162198.08,9325.88,6398.84,5162198.08,129405.07,56763.12,5162198.08,235418.61,97099.84,5162198.08,452001.86,148674.77,5162198.08,840124.56,406096.34,5162198.08,1375556.49,728331.38,5162198.08,2299222.92,1180734.89,5162198.08,3498197.69,1561990.92
,,020  - RECUPERACION DE LA CAPACIDAD OPERATIVA DE LA FUERZA DE REACCION INMEDIATA DEL SISTEMA DE DEFENSA AEREA NACIONAL.(FA,001 - Recursos Fiscales,725988.14,725988.14,0,0,725988.14,0,0,725988.14,0,0,9225988.14,0,0,9225988.14,0,0,9225988.14,0,0,9225988.14,0,0,9225988.14,0,0,9225988.14,0,0,9225988.14,242709,0,8795970.14,402709,0,8068908.14,4077676.11,274068
,,022  - RECUPERACIÓN DE LA CAPACIDAD DE LOS MEDIOS DE INTENDENCIA UTILIZADOS EN LAS OPERACIONES DE AYUDA HUMANITARIA  GE,001 - Recursos Fiscales,2000000,2000000,0,0,2000000,0,0,2000000,0,0,100000,0,0,100000,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,023  - ADQUISICION DE AERONAVES DE ENTRENAMIENTO BASICO PARA EL CURSO UNIFICADO DE PILOTOS MILITARES DE LAS FUERZAS ARM,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,034  - CONSERVAR LA CAPACIDAD DE TRANSPORTE MEDIANO DE LA FAE,001 - Recursos Fiscales,0,0,0,0,0,0,0,4000458.24,0,0,10420487.01,1163876.32,0,10420487.01,1163876.32,0,10420487.01,1163876.32,0,9702630.69,2327752.64,0,9702630.69,2327752.64,1163876.32,9702630.69,2327752.64,1163876.32,9702630.69,2327752.64,1163876.32,9702630.69,6676124.76,2508007.12,9702630.69,9702630.69,2868516.08
,,036  - RECUPERACION DE LA MOVILIDAD DE LAS CORBETAS LOS RIOS MANABI Y LOJA,001 - Recursos Fiscales,0,0,0,0,0,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,0,0,3188881.55,3188881.55,341665.88,3188881.55,3188881.55,341665.88
,,869  - FORTALECIMIENTO DEL SISTEMA DE INTELIGENCIA MILITAR,001 - Recursos Fiscales,0,0,0,0,296845.43,0,0,296845.45,0,0,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45,296845.45
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,829772.97,0,0,829772.97,0,0,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97,829772.97
,,940  - PROTECCION Y SEGURIDAD DE LA POBLACION CIVIL EN EL ALMACENAMIENTO Y MANEJO DE MUNICIONES Y EXPLOSIVOS DE FUERZAS AR,001 - Recursos Fiscales,0,0,0,0,0,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,0,0,919723.08,193060.67,23647.54
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,0,0,315992.6,27649.76,0
,072 - INSTITUTO GEOGRAFICO MILITAR,002  - ADOPCION DEL NUEVO MARCO GEODESICO DE REFERENCIA PARA EL ECUADOR - SIRGAS ECUADOR,001 - Recursos Fiscales,1018110.9,1018110.9,0,0,1018110.9,0,0,1018110.9,0,0,1018110.9,0,0,1018110.9,0,0,1018110.9,0,0,793208.51,0,0,883457,5016.93,5016.93,883457,9306.45,9306.45,883457,23122.36,18076.01,830919.28,45308.08,37450.94,830431.13,739841.86,122144.72
,,005  - MODERNIZACION DEL SISTEMA NACIONAL DEL REGISTRO CIVIL IDENTIFICACION Y CEDULACION - FASE MASIFICACION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053400,0,0,1053400,0,0,1053400,31055.79,12409.05,1053400,31055.79,16066.05,1053400,31150.99,31065.99,955481.68,37375.28,31817.88,955480.86,53330.02,39732.52
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51759.63,0,0,51759.63,0,0,51759.63,51759.63,8250.57,51759.63,51759.63,16783.57,51759.63,51759.63,51759.63,51759.63,51759.63,51759.63,51759.63,51759.63,51759.63
,,007  - OBTENCIÓN DE CARTOGRAFÍA BÁSICA OFICIAL ACTUALIZADA DEL PAÍS MULTIESCALA,001 - Recursos Fiscales,7841880.18,7841880.18,0,0,7841880.18,0,0,7841880.18,0,0,7841880.18,0,0,7841880.18,0,0,7841880.18,0,0,7708264.18,0,0,6446146.21,44707.48,44707.48,6446146.21,95994.72,81683.91,6446146.21,247621.68,192000.06,5714109.37,306690.14,257220.55,5702837.06,3825791.03,558886.67
,,016  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105420,105420,105420,105420,105420,105420
,074 - HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,1077674.86,0,0,1077674.86,1077674.86,0,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1077674.86,1555701.11,1077674.86,1077674.86,1555701.11,1555701.11,1555701.11
,075 - SECCION NACIONAL DEL ECUADOR DEL INSTITUTO PANAMERICANO DE GEOGRAFIA E HISTORIA,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,47700,0,0,47700,47700,0,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700
,077 - INSTITUTO ANTARTICO ECUATORIANO,002  - FORTALECIMIENTO DE LAS CAPACIDADES TÉCNICAS  LOGÍSTICAS Y DE INVESTIGACIÓN CIENTÍFICA  PARA LA ESTACIÓN CIENTÍFI,001 - Recursos Fiscales,200000,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,0,0,200000,190519.98,20412.85,190519.98,190519.98,190519.98
,080 - INSTITUTO ESPACIAL ECUATORIANO,005  - PROYECTOS DE I+D+I,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141578.8,0,0,141578.8,0,0,102785.09,2458.23,2458.23,70686.32,14458.25,7018.25
